TmStamp,PV Energy,Battery Energy,SoC,Battery Voltage,Required Energy,Excess Energy,Grid Energy,Charging,Discharging
2021-05-01 08:30:00,1593.3221661053228,5120.0,100.0,55.481705101094896,0.0,1525.9321661053227,-1525.9321661053227,0.0,0.0
2021-05-01 09:00:00,1894.3278435662944,5120.0,100.0,55.481705101094896,0.0,1784.0728435662945,-1784.0728435662945,0.0,0.0
2021-05-01 09:30:00,2129.719795507476,5120.0,100.0,55.481705101094896,0.0,2050.589795507476,-2050.589795507476,0.0,0.0
2021-05-01 10:00:00,2291.418384332437,5120.0,100.0,55.481705101094896,0.0,2201.973384332437,-2201.973384332437,0.0,0.0
2021-05-01 10:30:00,2403.5241758207007,5120.0,100.0,55.481705101094896,0.0,2310.844175820701,-2310.844175820701,0.0,0.0
2021-05-01 11:00:00,2440.673178758463,5120.0,100.0,55.481705101094896,0.0,2204.778178758463,-2204.778178758463,0.0,0.0
2021-05-01 11:30:00,2438.5279301274254,5120.0,100.0,55.481705101094896,0.0,2155.3129301274253,-2155.3129301274253,0.0,0.0
2021-05-01 12:00:00,2404.9499261997394,5120.0,100.0,55.481705101094896,0.0,2094.1249261997395,-2094.1249261997395,0.0,0.0
2021-05-01 12:30:00,2326.763651141989,5120.0,100.0,55.481705101094896,0.0,2022.1236511419893,-2022.1236511419893,0.0,0.0
2021-05-01 13:00:00,2168.4454558028956,5120.0,100.0,55.481705101094896,0.0,1887.6604558028955,-1887.6604558028955,0.0,0.0
2021-05-01 13:30:00,1981.9435758342045,5120.0,100.0,55.481705101094896,0.0,1670.7435758342044,-1670.7435758342044,0.0,0.0
2021-05-01 14:00:00,1749.6037070684943,5120.0,100.0,55.481705101094896,0.0,1468.8987070684943,-1468.8987070684943,0.0,0.0
2021-05-01 14:30:00,1496.368215210304,5120.0,100.0,55.481705101094896,0.0,1146.243215210304,-1146.243215210304,0.0,0.0
2021-05-01 15:00:00,1221.347677979928,5120.0,100.0,55.481705101094896,0.0,1009.047677979928,-1009.047677979928,0.0,0.0
2021-05-01 15:30:00,971.085791046759,5120.0,100.0,55.481705101094896,0.0,853.805791046759,-853.805791046759,0.0,0.0
2021-05-01 16:00:00,1266.6405771502634,5120.0,100.0,55.481705101094896,0.0,1173.6205771502634,-1173.6205771502634,0.0,0.0
2021-05-01 16:30:00,0.0,5120.0,100.0,55.481705101094896,95.835,0.0,95.835,0.0,0.0
2021-05-01 17:00:00,0.0,5120.0,100.0,55.481705101094896,83.355,0.0,83.355,0.0,0.0
2021-05-01 17:30:00,0.0,5120.0,100.0,55.481705101094896,104.83,0.0,104.83,0.0,0.0
2021-05-01 18:00:00,0.0,5120.0,100.0,55.481705101094896,99.57,0.0,99.57,0.0,0.0
2021-05-01 18:30:00,0.0,5120.0,100.0,55.481705101094896,109.59,0.0,109.59,0.0,0.0
2021-05-01 19:00:00,0.0,5120.0,100.0,55.481705101094896,109.26,0.0,109.26,0.0,0.0
2021-05-01 19:30:00,0.0,5120.0,100.0,55.481705101094896,102.165,0.0,102.165,0.0,0.0
2021-05-01 20:00:00,0.0,5120.0,100.0,55.481705101094896,112.26,0.0,112.26,0.0,0.0
2021-05-01 20:30:00,0.0,5120.0,100.0,55.481705101094896,102.945,0.0,102.945,0.0,0.0
2021-05-01 21:00:00,0.0,5120.0,100.0,55.481705101094896,109.805,0.0,109.805,0.0,0.0
2021-05-01 21:30:00,0.0,5120.0,100.0,55.481705101094896,102.345,0.0,102.345,0.0,0.0
2021-05-01 22:00:00,0.0,5120.0,100.0,55.481705101094896,105.47,0.0,105.47,0.0,0.0
2021-05-01 22:30:00,0.0,5120.0,100.0,55.481705101094896,94.445,0.0,94.445,0.0,0.0
2021-05-01 23:00:00,0.0,5120.0,100.0,55.481705101094896,114.815,0.0,114.815,0.0,0.0
2021-05-01 23:30:00,0.0,5120.0,100.0,55.481705101094896,101.805,0.0,101.805,0.0,0.0
2021-05-02 00:00:00,0.0,5120.0,100.0,55.481705101094896,97.645,0.0,97.645,0.0,0.0
2021-05-02 00:30:00,0.0,5120.0,100.0,55.481705101094896,116.585,0.0,116.585,0.0,0.0
2021-05-02 01:00:00,0.0,5120.0,100.0,55.481705101094896,102.1,0.0,102.1,0.0,0.0
2021-05-02 01:30:00,0.0,5120.0,100.0,55.481705101094896,110.775,0.0,110.775,0.0,0.0
2021-05-02 02:00:00,0.0,5120.0,100.0,55.481705101094896,90.49,0.0,90.49,0.0,0.0
2021-05-02 02:30:00,0.0,5120.0,100.0,55.481705101094896,123.485,0.0,123.485,0.0,0.0
2021-05-02 03:00:00,0.0,5120.0,100.0,55.481705101094896,90.03,0.0,90.03,0.0,0.0
2021-05-02 03:30:00,0.0,5120.0,100.0,55.481705101094896,103.25,0.0,103.25,0.0,0.0
2021-05-02 04:00:00,0.0,5120.0,100.0,55.481705101094896,115.32,0.0,115.32,0.0,0.0
2021-05-02 04:30:00,0.0,5120.0,100.0,55.481705101094896,91.49,0.0,91.49,0.0,0.0
2021-05-02 05:00:00,0.0,5120.0,100.0,55.481705101094896,107.13,0.0,107.13,0.0,0.0
2021-05-02 05:30:00,0.00140408255860635,5120.0,100.0,55.481705101094896,103.8685959174414,0.0,103.8685959174414,0.0,0.0
2021-05-02 06:00:00,0.0052177023737731,5120.0,100.0,55.481705101094896,108.76478229762623,0.0,108.76478229762623,0.0,0.0
2021-05-02 06:30:00,0.0,5120.0,100.0,55.481705101094896,86.58,0.0,86.58,0.0,0.0
2021-05-02 07:00:00,3.8697786648348953,5120.0,100.0,55.481705101094896,114.78022133516511,0.0,114.78022133516511,0.0,0.0
2021-05-02 07:30:00,491.3974152057584,5120.0,100.0,55.481705101094896,0.0,417.8424152057584,-417.8424152057584,0.0,0.0
2021-05-02 08:00:00,1187.529936715324,5120.0,100.0,55.481705101094896,0.0,1094.134936715324,-1094.134936715324,0.0,0.0
2021-05-02 08:30:00,1581.1955710009981,5120.0,100.0,55.481705101094896,0.0,1481.6005710009981,-1481.6005710009981,0.0,0.0
2021-05-02 09:00:00,1862.2194176653225,5120.0,100.0,55.481705101094896,0.0,1785.4794176653224,-1785.4794176653224,0.0,0.0
2021-05-02 09:30:00,2071.5163294237727,5120.0,100.0,55.481705101094896,0.0,1975.5563294237727,-1975.5563294237727,0.0,0.0
2021-05-02 10:00:00,2226.505508127794,5120.0,100.0,55.481705101094896,0.0,2134.850508127794,-2134.850508127794,0.0,0.0
2021-05-02 10:30:00,2335.0210203617353,5120.0,100.0,55.481705101094896,0.0,2245.8560203617353,-2245.8560203617353,0.0,0.0
2021-05-02 11:00:00,2376.5800713552753,5120.0,100.0,55.481705101094896,0.0,2129.2050713552753,-2129.2050713552753,0.0,0.0
2021-05-02 11:30:00,2391.469653934265,5120.0,100.0,55.481705101094896,0.0,1973.704653934265,-1973.704653934265,0.0,0.0
2021-05-02 12:00:00,2354.7099057049127,5120.0,100.0,55.481705101094896,0.0,1984.5899057049128,-1984.5899057049128,0.0,0.0
2021-05-02 12:30:00,2255.3214599731527,5120.0,100.0,55.481705101094896,0.0,1845.1414599731527,-1845.1414599731527,0.0,0.0
2021-05-02 13:00:00,2133.911757797322,5120.0,100.0,55.481705101094896,0.0,1735.131757797322,-1735.131757797322,0.0,0.0
2021-05-02 13:30:00,1968.2364995588055,5120.0,100.0,55.481705101094896,0.0,1582.8264995588054,-1582.8264995588054,0.0,0.0
2021-05-02 14:00:00,1745.615478375076,5120.0,100.0,55.481705101094896,0.0,1350.650478375076,-1350.650478375076,0.0,0.0
2021-05-02 14:30:00,1489.8558242809584,5120.0,100.0,55.481705101094896,0.0,1087.2808242809583,-1087.2808242809583,0.0,0.0
2021-05-02 15:00:00,1212.7493491256334,5120.0,100.0,55.481705101094896,0.0,924.6993491256335,-924.6993491256335,0.0,0.0
2021-05-02 15:30:00,929.5351535524715,5120.0,100.0,55.481705101094896,0.0,843.3601535524715,-843.3601535524715,0.0,0.0
2021-05-02 16:00:00,1138.5256024224088,5120.0,100.0,55.481705101094896,0.0,1052.1056024224088,-1052.1056024224088,0.0,0.0
2021-05-02 16:30:00,0.0,5120.0,100.0,55.481705101094896,720.255,0.0,720.255,0.0,0.0
2021-05-02 17:00:00,0.0,5120.0,100.0,55.481705101094896,310.075,0.0,310.075,0.0,0.0
2021-05-02 17:30:00,0.0,5120.0,100.0,55.481705101094896,784.37,0.0,784.37,0.0,0.0
2021-05-02 18:00:00,0.0,5120.0,100.0,55.481705101094896,1027.555,0.0,1027.555,0.0,0.0
2021-05-02 18:30:00,0.0,5120.0,100.0,55.481705101094896,1581.65,0.0,1581.65,0.0,0.0
2021-05-02 19:00:00,0.0,5120.0,100.0,55.481705101094896,1303.23,0.0,1303.23,0.0,0.0
2021-05-02 19:30:00,0.0,5120.0,100.0,55.481705101094896,441.71,0.0,441.71,0.0,0.0
2021-05-02 20:00:00,0.0,5120.0,100.0,55.481705101094896,417.445,0.0,417.445,0.0,0.0
2021-05-02 20:30:00,0.0,5120.0,100.0,55.481705101094896,1027.78,0.0,1027.78,0.0,0.0
2021-05-02 21:00:00,0.0,5120.0,100.0,55.481705101094896,320.14,0.0,320.14,0.0,0.0
2021-05-02 21:30:00,0.0,5120.0,100.0,55.481705101094896,353.605,0.0,353.605,0.0,0.0
2021-05-02 22:00:00,0.0,5120.0,100.0,55.481705101094896,262.34,0.0,262.34,0.0,0.0
2021-05-02 22:30:00,0.0,5120.0,100.0,55.481705101094896,228.84,0.0,228.84,0.0,0.0
2021-05-02 23:00:00,0.0,5120.0,100.0,55.481705101094896,145.36,0.0,145.36,0.0,0.0
2021-05-02 23:30:00,0.0,5120.0,100.0,55.481705101094896,296.3,0.0,296.3,0.0,0.0
2021-05-03 00:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 00:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 01:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 01:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 02:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 02:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 03:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 03:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 04:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 04:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 05:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 05:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 06:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 06:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 07:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 07:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 08:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 08:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 09:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 09:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 10:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 10:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 11:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 11:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 12:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 12:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 13:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 13:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 14:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 14:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 15:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 15:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 16:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 16:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 17:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 17:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 18:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 18:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 19:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 19:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 20:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 20:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 21:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 21:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 22:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 22:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 23:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-03 23:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 00:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 00:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 01:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 01:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 02:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 02:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 03:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 03:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 04:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 04:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 05:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 05:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 06:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 06:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 07:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 07:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 08:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 08:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 09:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 09:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 10:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 10:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 11:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 11:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 12:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 12:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 13:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 13:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 14:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 14:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 15:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 15:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 16:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 16:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 17:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 17:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 18:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 18:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 19:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 19:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 20:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 20:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 21:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 21:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 22:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 22:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 23:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-04 23:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 00:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 00:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 01:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 01:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 02:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 02:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 03:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 03:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 04:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 04:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 05:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 05:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 06:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 06:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 07:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 07:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 08:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 08:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 09:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 09:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 10:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 10:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 11:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 11:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 12:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 12:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 13:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 13:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 14:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 14:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 15:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 15:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 16:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 16:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 17:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 17:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 18:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 18:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 19:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 19:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 20:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 20:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 21:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 21:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 22:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 22:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 23:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-05 23:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-06 00:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-06 00:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-06 01:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-06 01:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-06 02:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-06 02:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-06 03:00:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
2021-05-06 03:30:00,0.0,0.0,0.0,44.76823805806233,0.0,0.0,0.0,0.0,0.0
